id_esp;componente_biologico;especie;subsp_var;sinonimo;genero;familia;orden;clase;phylum_division;reino;nombre_comun;nombre_ingles;habito_crecimiento;ds_004_2014_minagri;ds_043_2006_ag;uicn_2020_3;cites_2019;endemismo;migracion;Columna1;Columna2
4811;Macroinvertebrados;Verruca sp.;;;Verruca;Verrucidae;Sessilia;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4812;Ornitofauna;Tyto alba;;;Tyto;Tytonidae;Strigiformes;Aves;Chordata;Animalia;Lechuza de Campanario;Common Barn-owl;;No categorizada;;LC;No incluida;No endemica;;;
4813;Fitoplancton;Plagiotropis sp.;;Tropidoneis sp.;Plagiotropis;Plagiotropidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4814;Fitoplancton;Ceratium macroceros;;Tripos macroceros;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4815;Fitoplancton;Ceratium massiliense;;Tripos massiliensis;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4816;Fitoplancton;Ceratium muelleri;;Tripos muelleri;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4817;Fitoplancton;Ceratium symmetricus;;Tripos symmetricus;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4818;Fitoplancton;Ceratium dens;;Tripos dens;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4819;Fitoplancton;Ceratium azoricum;;Tripos azoricus;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4820;Fitoplancton;Xanthidium sp.;;;Xanthidium;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
4821;Zooplancton;Acartia sp.;;;Acartia;Acartiidae;Calanoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4822;Fitoplancton;Actinoptychus senarius;;;Actinoptychus;Heliopeltaceae;Coscinodiscales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4823;Fitoplancton;Asterionella formosa;;;Asterionella;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4824;Fitoplancton;Asterionella sp.;;;Asterionella;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4825;Fitoplancton;Bacteriastrum hyalinum;;;Bacteriastrum;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4826;Zooplancton;Calanus sp.;;;Calanus;Calanidae;Calanoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4827;Fitoplancton;Ceratium tripos;;Tripos muelleri;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4828;Fitoplancton;Chaetoceros affinis;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4829;Fitoplancton;Chaetoceros coarctatus;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4830;Fitoplancton;Chaetoceros costatus;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4831;Fitoplancton;Chaetoceros didymus;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4832;Fitoplancton;Chaetoceros radicans;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4833;Fitoplancton;Chaetoceros socialis;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4834;Fitoplancton;Chaetoceros rostratus;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4835;Zooplancton;Clausocalanus sp.;;;Clausocalanus;Clausocalanidae;Calanoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4836;Zooplancton;Cnidaria N.D.;;;Cnidaria N.D.;Cnidaria N.D.;Cnidaria N.D.;Cnidaria N.D.;Cnidaria;Animalia;;;;;;;;;;;
4837;Fitoplancton;Detonula pumila;;;Detonula;Skeletonemataceae;Thalassiosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4838;Fitoplancton;Dinophysis caudata;;;Dinophysis;Dinophysiaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4839;Fitoplancton;Ditylum brightwellii;;;Ditylum;Lithodesmiaceae;Lithodesmiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4840;Fitoplancton;Entomoneis alata;;;Entomoneis;Entomoneidaceae;Surirellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4841;Zooplancton;Eurycercus sp.;;;Eurycercus;Chydoridae;Diplostraca;Branchiopoda;Arthropoda;Animalia;;;;;;;;;;;
4842;Fitoplancton;Eutreptiella gymnastica;;;Eutreptiella;Eutreptiaceae;Eutreptiales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
4843;Fitoplancton;Guinardia delicatula;;;Guinardia;Rhizosoleniaceae;Rhizosoleniales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4844;Fitoplancton;Guinardia striata;;;Guinardia;Rhizosoleniaceae;Rhizosoleniales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4845;Fitoplancton;Hemiaulus sinensis;;;Hemiaulus;Hemiaulaceae;Hemiaulales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4846;Fitoplancton;Heterocapsa sp.;;;Heterocapsa;Peridiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4847;Zooplancton;Keratella cochlearis;;;Keratella;Brachionidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4848;Zooplancton;Lophocharis sp.;;;Lophocharis;Mytilinidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4849;Zooplancton;Macrochaetus sp.;;;Macrochaetus;Trichotriidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4850;Zooplancton;Oikopleura sp.;;;Oikopleura;Oikopleuridae;Copelata;Appendicularia;Chordata;Animalia;;;;;;;;;;;
4851;Fitoplancton;Oxyphysis oxytoxoides;;;Oxyphysis;Amphisoleniaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4852;Zooplancton;Paracalanus sp.;;;Paracalanus;Paracalanidae;Calanoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4853;Zooplancton;Platyias sp.;;;Platyias;Brachionidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4854;Zooplancton;Pleopis sp.;;;Pleopis;Podonidae;Onychopoda;Branchiopoda;Arthropoda;Animalia;;;;;;;;;;;
4855;Flora;Tillandsia sp.2;;;Tillandsia;Bromeliaceae;Poales;Magnoliopsida;Tracheophyta;Plantae;;;;;;;;;;;
4856;Flora;Tillandsia sp.;;;Tillandsia;Bromeliaceae;Poales;Magnoliopsida;Tracheophyta;Plantae;;;;;;;;;;;
4857;Flora;Baccharis cf. petiolata;;;Baccharis;Asteraceae;Asterales;Magnoliopsida;Tracheophyta;Plantae;;;;;;;;;;;
4858;Flora;Crassulaceae sp.;;;Crassulaceae N.D.;Crassulaceae;Saxifragales;Magnoliopsida;Tracheophyta;Plantae;;;;;;;;;;;
4859;Ornitofauna;Creagrus furcatus;;;Creagrus;Laridae;Charadriiformes;Aves;Chordata;Animalia;Gaviota Tijereta;Swallow-tailed Gull;;No categorizada;;LC;No incluida;No endemica;;;
4860;Mastofauna;Delphinus capensis;;;Delphinus;Delphinidae;Cetartiodactyla;Mammalia;Chordata;Animalia;Delfin comun de hocico largo;Common Dolphin;;No categorizada;;LC;Apendice II;No endemica;;;
4861;Mastofauna;Artyodactyla N.D.;;;;;;;;;;;;;;;;;;;
4862;Fitoplancton;Proboscia alata;;;Proboscia;Rhizosoleniaceae;Rhizosoleniales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4863;Fitoplancton;Protoperidinium claudicans;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4864;Fitoplancton;Protoperidinium conicum;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4865;Fitoplancton;Protoperidinium depressum;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4866;Fitoplancton;Protoperidinium subinerme;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4867;Fitoplancton;Pseudo-nitzschia pungens;;;Pseudo-nitzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4868;Fitoplancton;Pyrocystis elegans;;;Pyrocystis;Pyrocystaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4869;Fitoplancton;Pyrocystis lunula;;;Pyrocystis;Pyrocystaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4870;Zooplancton;Scaridium sp.;;;Scaridium;Scaridiidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4871;Macroinvertebrados;Scirtidae N.D.;;;Scirtidae N.D.;Scirtidae;Coleoptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
4872;Fitoplancton;Stephanopyxis sp.;;;Stephanopyxis;Stephanopyxidaceae;Melosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4873;Fitoplancton;Stephanopyxis turris;;;Stephanopyxis;Stephanopyxidaceae;Melosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4874;Fitoplancton;Thalassiosira decipiens;;;Thalassiosira;Thalassiosiraceae;Thalassiosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4875;Fitoplancton;Thalassiosira subtilis;;;Thalassiosira;Thalassiosiraceae;Thalassiosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4876;Fitoplancton;Thalassiothrix sp.;;;Thalassiothrix;Thalassionemataceae;Thalassionematales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4877;Macroinvertebrados;Platyhelminthes N.D.;;;Platyhelminthes N.D.;Platyhelminthes N.D.;Platyhelminthes N.D.;Platyhelminthes N.D.;Platyhelminthes;Animalia;;;;;;;;;;;
4878;Macroinvertebrados;Actiniaria N.D.;;;Actiniaria N.D.;Actiniaria N.D.;Actiniaria;Anthozoa;Cnidaria;Animalia;;;;;;;;;;;
4879;Zooplancton;Albuneidae N.D.;;;Albuneidae N.D.;Albuneidae N.D.;Decapoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4880;Flora;Aldama helianthoides;;;Aldama;Asteraceae;Asterales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4881;Macroinvertebrados;Alluaudomyia sp.;;;Alluaudomyia;Ceratopogonidae;Diptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
4882;Flora;Alshehbazia werdermannii;;;Alshehbazia;Brassicaceae;Brassicales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4883;Macroinvertebrados;Americabaetis sp.;;;Americabaetis;Baetidae;Ephemeroptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
4884;Macroinvertebrados;Amoeba radiosa;;;Amoeba;Amoebidae;Amoebida;Lobosa;Protozoa;Protozoa;;;;;;;;;;;
4885;Zooplancton;Amoeba sp.;;;Amoeba;Amoebidae;Amoebida;Lobosa;Protozoa;Protozoa;;;;;;;;;;;
4886;Macroinvertebrados;Ampeliscidae N.D.;;;Ampeliscidae N.D.;Ampeliscidae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4887;Fitoplancton;Amphidinium sp.;;;Amphidinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4888;Fitoplancton;Amphilochidae N.D.;;;Amphilochidae N.D.;Amphilochidae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4889;Fitoplancton;Amphisolenia sp.;;;Amphisolenia;Amphisoleniaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4890;Fitoplancton;Amylax triacantha;;;Amylax;Gonyaulacaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4891;Zooplancton;Anuraeopsis sp.;;;Anuraeopsis;Brachionidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4892;Macroinvertebrados;Aoridae N.D.;;;Aoridae N.D.;Aoridae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4893;Flora;Arenaria aff. acaulis;;;Arenaria;Caryophyllaceae;Caryophyllales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;;;;;;;
4894;Fitoplancton;Blepharocysta sp.;;;Blepharocysta;Podolampaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4895;Flora;Brayopsis monimocalyx;;;Brayopsis;Brassicaceae;Brassicales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;;VU;;;;;
4896;Macroinvertebrados;Calcarea N.D.;;;Calcarea N.D.;Calcarea N.D.;Calcarea N.D.;Calcarea;Porifera;Animalia;;;;;;;;;;;
4897;Zooplancton;Caligus sp.;;;Caligus;Caligidae;Siphonostomatoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4898;Zooplancton;Callianassidae N.D.;;;Callianassidae N.D.;Callianassidae;Decapoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4899;Zooplancton;Calyptraeidae N.D.;;;Calyptraeidae N.D.;Calyptraeidae N.D.;Neotaenioglossa;Gastropoda;Mollusca;Animalia;;;;;;;;;;;
4900;Macroinvertebrados;Cancer plebejus;;;Cancer;Cancridae;Decapoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4901;Mastofauna;Canis lupus familiaris;;;Canis;Canidae;Carnivora;Mammalia;Chordata;Animalia;Perro domestico;Dog;;;;;;;;;
4902;Macroinvertebrados;Caprella sp.;;;Caprella;Caprellidae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4903;Fitoplancton;Cerataulina sp.;;;Cerataulina;Hemiaulaceae;Hemiaulales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4904;Flora;Cardamine bonariensis;;;Cardamine;Brassicaceae;Brassicales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4905;Macroinvertebrados;Carditella sp.;;;Carditella;Condylocardiidae;Veneroida;Bivalvia;Mollusca;Animalia;;;;;;;;;;;
4906;Macroinvertebrados;Caulleriella sp.;;;Caulleriella;Cirratulidae;Terebellida;Polychaeta;Annelida;Animalia;;;;;;;;;;;
4907;Zooplancton;Centropages brachiatus;;;Centropages;Centropagidae;Calanoida;Hexanauplia;Arthropoda;Animalia;;;;;;;;;;;
4908;Zooplancton;Ceriodaphnia sp.;;;Ceriodaphnia;Daphniidae;Diplostraca;Branchiopoda;Arthropoda;Animalia;;;;;;;;;;;
4909;Fitoplancton;Chaetoceros concavicornis;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4910;Zooplancton;Engraulidae N.D.;;;Engraulidae N.D.;Engraulidae;Clupeiformes;Actinopteri;Chordata;Animalia;;;;;;;;;;;
4911;Mastofauna;Delphinus delphis;;;Delphinus;Delphinidae;Cetartiodactyla;Mammalia;Chordata;Animalia;Delfin comun de hocico corto;Common Dolphin;;No categorizada;;LC;Apendice II;No endemica;;;
4912;Mastofauna;Phyllotis cf. xanthopygus;;;Phyllotis;Cricetidae;Rodentia;Mammalia;Chordata;Animalia;;;;;;;;;;;
4913;Ornitofauna;Progne murphyi;;;Progne;Hirundinidae;Passeriformes;Aves;Chordata;Animalia;Martin Peruano;Peruvian Martin;;VU;;NT;No incluida;No endemica;;;
4914;Ornitofauna;Sternula lorata;;;Sternula;Laridae;Charadriiformes;Aves;Chordata;Animalia;Gaviotin Peruano;Peruvian Tern;;EN;;EN;No incluida;No endemica;Migratorio boreal;;
4915;Fitoplancton;Chaetoceros constrictus;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4916;Fitoplancton;Chaetoceros decipiens;;;Chaetoceros;Chaetocerotaceae;Chaetocerotales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4917;Perifiton;Chaetophorales N.D.;;;Chaetophorales N.D.;Chaetophorales N.D.;Chaetophorales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
4918;Flora;Cheilanthes pilosa;;;Cheilanthes;Pteridaceae;Polypodiales;Polypodiopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4919;Fitoplancton;Peridinium crassipes;;Protoperidinium crassipes;Peridinium;Peridiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4920;Fitoplancton;Peridinium oblongum;;Protoperidinium oblongum;Peridinium;Peridiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4921;Fitoplancton;Peridinium obtusum;;Protoperidinium obtusum;Peridinium;Peridiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4922;Fitoplancton;Peridinium oceanicum;;Protoperidinium oceanicum;Peridinium;Peridiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4923;Fitoplancton;Protoperidinium paulsenii;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4924;Flora;Sisyrinchium brevipes;;;Sisyrinchium;Iridaceae;Asparagales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4925;Flora;Senecio saxicola;;;Senecio;Asteraceae;Asterales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4926;Flora;Calamagrostis violacea;;Cinnagrostis violacea;Calamagrostis;Poaceae;Poales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4927;Flora;Deschampsia ovata;;;Deschampsia;Poaceae;Poales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4928;Flora;Galium hypocarpium;;;Galium;Rubiaceae;Gentianales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4929;Flora;Myriophyllum aquaticum;;;Myriophyllum;Haloragaceae;Saxifragales;Magnoliopsida;Tracheophyta;Plantae;;;Hierba;;No categorizada;No categorizada;No incluida;No endemica;;;
4930;Zooplancton;Chilodonella sp.;;;Chilodonella;Chilododontidae;Cyrtophorida;Ciliatea;Ciliophora;Protozoa;;;;;;;;;;;
4931;Macroinvertebrados;Chironominae N.D.;;;Chironominae N.D.;Chironomidae;Diptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
4932;Zooplancton;Chlamydophila N.D.;;;Chlamydophila N.D.;Chlamydiaceae;Chlamydiales;Chlamydiae;Chlamydiae;Bacteria;;;;;;;;;;;
4933;Fitoplancton;Eutreptiaceae N.D.;;Eutreptiella sp.;Eutreptiaceae N.D.;Eutreptiaceae;Eutreptiales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
4934;Fitoplancton;Coscinodiscus concinnus;;;Coscinodiscus;Coscinodiscaceae;Coscinodiscales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4935;Fitoplancton;Coscinodiscus radiatus;;;Coscinodiscus;Coscinodiscaceae;Coscinodiscales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4936;Fitoplancton;Coscinodiscus marginatus;;;Coscinodiscus;Coscinodiscaceae;Coscinodiscales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4937;Macroinvertebrados;Tricladida N.D.;;;Tricladida N.D.;Tricladida N.D.;Tricladida;Turbellaria;Platyhelminthes;Animalia;;;;;;;;;;;
4938;Zooplancton;Trichotria pocillum;;;Trichotria;Trichotriidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4939;Macroinvertebrados;Thaisella chocolata;;;Thaisella;Muricidae;Neogastropoda;Gastropoda;Mollusca;Animalia;;;;;;;;;;;
4941;Macroinvertebrados;Demospongiae N.D.;;;Demospongiae N.D.;Demospongiae N.D.;Demospongiae N.D.;Demospongiae;Porifera;Animalia;;;;;;;;;;;
4942;Fitoplancton;Dinophysis acuta;;;Dinophysis;Dinophysiaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4943;Fitoplancton;Dinophysis ovum;;;Dinophysis;Dinophysiaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4944;Fitoplancton;Dinophysis rotundata;;;Dinophysis;Dinophysiaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4945;Fitoplancton;Dinophysis tripos;;;Dinophysis;Dinophysiaceae;Dinophysiales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4946;Fitoplancton;Preperidinium meunieri;;;Preperidinium;Kolkwitziellaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4947;Fitoplancton;Protoperidinium latissimum;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4948;Fitoplancton;Protoperidinium quinquecorne;;;Protoperidinium;Protoperidinaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4949;Macroinvertebrados;Hydrachnidae N.D.;;;Hydrachnidae N.D.;Hydrachnidae;Trombidiformes;Euchelicerata;Arthropoda;Animalia;;;;;;;;;;;
4950;Macroinvertebrados;Chthamalus cirratus;;;Chthamalus;Chthamalidae;Sessilia;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4951;Fitoplancton;Closterium kuetzingii;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
4952;Macroinvertebrados;Collembola N.D.;;;Collembola N.D.;Collembola N.D.;Collembola;Collembola;Arthropoda;Animalia;;;;;;;;;;;
4953;Zooplancton;Colurella colurus;;;Colurella;Lepadellidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
4954;Macroinvertebrados;Corixa sp.;;;Corixa;Corixidae;Hemiptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
4955;Macroinvertebrados;Crassilabrum crassilabrum;;;Crassilabrum;Muricidae;Neogastropoda;Gastropoda;Mollusca;Animalia;;;;;;;;;;;
4956;Zooplancton;Ctenophora N.D.;;;Ctenophora N.D.;Ctenophora N.D.;Ctenophora N.D.;Ctenophora N.D.;Ctenophora;Animalia;;;;;;;;;;;
4957;Fitoplancton;Cyclotella spp.;;;Cyclotella;Stephanodiscaceae;Thalassiosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4958;Fitoplancton;Dactyliosolen mediterraneus;;;Dactyliosolen;Rhizosoleniaceae;Rhizosoleniales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4959;Fitoplancton;Dictyocha speculum;;;Dictyocha;Dictyochaceae;Dictyochales;Chrysophyceae;Chrysophyta;Chromista;;;;;;;;;;;
4960;Zooplancton;Diogenidae N.D.;;;Diogenidae N.D.;Diogenidae;Decapoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4961;Macroinvertebrados;Diopatra chiliensis;;;Diopatra;Onuphidae;Eunicida;Polychaeta;Annelida;Animalia;;;;;;;;;;;
4962;Fitoplancton;Diplopelta sp.;;;Diplopelta;Kolkwitziellaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4963;Macroinvertebrados;Dispio sp.;;;Dispio;Spionidae;Spionida;Polychaeta;Annelida;Animalia;;;;;;;;;;;
4964;Perifiton;Kamptonema sp.;;;Kamptonema;Microcoleaceae;Oscillatoriales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
4965;Macroinvertebrados;Dodecaceria opulens;;;Dodecaceria;Cirratulidae;Terebellida;Polychaeta;Annelida;Animalia;;;;;;;;;;;
4966;Zooplancton;Echinoidea N.D.;;;Echinoidea N.D.;Echinoidea N.D.;Echinoidea N.D.;Echinoidea;Echinodermata;Animalia;;;;;;;;;;;
4967;Macroinvertebrados;Elasmopus sp.;;;Elasmopus;Melitidae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4968;Macroinvertebrados;Ericthonius sp.;;;Ericthonius;Ischyroceridae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4969;Fitoplancton;Eucampia cornuta;;;Eucampia;Hemiaulaceae;Hemiaulales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
4970;Zooplancton;Euchaeta marina;;;Euchaeta;Euchaetidae;Calanoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
4971;Macroinvertebrados;Eurypanopeus transversus;;;Eurypanopeus;Panopeidae;Decapoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4972;Macroinvertebrados;Eusyllis lineata;;;Eusyllis;Syllidae;Phyllodocida;Polychaeta;Annelida;Animalia;;;;;;;;;;;
4973;Fitoplancton;Eutreptia sp.;;;Eutreptia;Eutreptiaceae;Eutreptiales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
4974;Macroinvertebrados;Excirolana braziliensis;;;Excirolana;Cirolanidae;Isopoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
4975;Macroinvertebrados;Felicioliva peruviana;;;Felicioliva;Olividae;Neogastropoda;Gastropoda;Mollusca;Animalia;;;;;;;;;;;
4976;Macroinvertebrados;Fissurella pulchra;;;Fissurella;Fissurellidae;Archaeogastropoda;Gastropoda;Mollusca;Animalia;;;;;;;;;;;
4977;Fitoplancton;Gambierdiscus sp.;;;Gambierdiscus;Goniodomataceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
4978;Macroinvertebrados;Gammaropsis sp.;;;Gammaropsis;Isaeidae;Amphipoda;Malacostraca;Arthropoda;Animalia;;;;;;;;;;;
